label,step,H,B,D,delta_H,C1,C5,C10,H_attn,S,gpu_power_w,gpu_temp_c
fraudulent,0,4.322362899780273,75.3665015508756,,,0.2218555510044098,0.5111470222473145,0.5798094868659973,2.2801615446805954,137.57191371917725,238.66,41
fraudulent,1,9.833422964788952e-09,1.000000009833423,24.81432342529297,-4.3223628899468505,1.0,1.0,1.0,0.4166957321576774,193.64399671554565,239.362,41
fraudulent,2,4.185922622680664,65.75413919948174,23.445058822631836,4.185922612847241,0.5592101216316223,0.706036388874054,0.7200453281402588,5.308148175477982,110.16162824630737,239.362,41
fraudulent,3,7.85006046295166,2565.889453394731,4.545881271362305,3.664137840270996,0.03742358088493347,0.12034328281879425,0.1664295792579651,1.4678830094635487,95.02140498161316,239.362,41
fraudulent,4,5.551467418670654,257.61530819069725,9.39181900024414,-2.298593044281006,0.20730827748775482,0.3162839114665985,0.3954334557056427,1.6228784248232841,98.25673508644104,239.362,41
fraudulent,5,2.551931858062744,12.831869203302539,9.46174144744873,-2.99953556060791,0.4879286587238312,0.7801098823547363,0.8014368414878845,1.6910825222730637,104.3829402923584,255.793,42
fraudulent,6,2.4426560401916504,11.503554104547572,6.460102558135986,-0.10927581787109375,0.5354400873184204,0.8143328428268433,0.8459154367446899,1.8031210340559483,104.38234758377075,255.793,42
fraudulent,7,3.5272858142852783,34.03147440797665,4.655509948730469,1.084629774093628,0.3407306373119354,0.5832250118255615,0.6976218223571777,1.7835550606250763,103.94607853889465,255.793,42
fraudulent,8,6.150641441345215,469.0181379403218,6.603342056274414,2.6233556270599365,0.1433822512626648,0.25180280208587646,0.31361958384513855,1.8682680614292622,93.66439437866211,255.793,42
fraudulent,9,7.798595428466797,2437.176383871757,3.058281183242798,1.647953987121582,0.03284028545022011,0.09417293965816498,0.13841022551059723,1.943863671272993,92.04493951797485,274.672,43
fraudulent,10,1.7873222901698682e-09,1.0000000017873223,15.384849548339844,-7.798595426679475,1.0,1.0,1.0,1.09197411313653,119.24381351470947,274.672,43
fraudulent,11,4.155978202819824,63.81435741076495,23.47502899169922,4.155978201032502,0.5649981498718262,0.707450270652771,0.721653163433075,5.344994947314262,115.45022583007812,274.672,43
fraudulent,12,4.833280563354492,125.62239764743677,6.0638275146484375,0.677302360534668,0.4433896839618683,0.4782863259315491,0.5073620676994324,1.9252890460193157,67.99768602848053,294.8,44
fraudulent,13,2.363247871398926,10.625405421486931,12.638206481933594,-2.4700326919555664,0.6822301149368286,0.7727071642875671,0.8070091009140015,2.044224936515093,70.67350888252258,294.8,44
fraudulent,14,0.15647730231285095,1.1693842197006403,12.853713035583496,-2.206770569086075,0.9856880307197571,0.9901865124702454,0.9911359548568726,2.366686951369047,76.43183088302612,294.8,44
fraudulent,15,0.41352128982543945,1.512133080103206,11.370589256286621,0.2570439875125885,0.9526364803314209,0.973746120929718,0.9784508347511292,2.2264755964279175,79.14034414291382,294.8,44
fraudulent,16,0.18842220306396484,1.2073431517349327,8.178448677062988,-0.2250990867614746,0.9845454692840576,0.9865262508392334,0.9877879619598389,2.0962811894714832,73.60142207145691,310.354,43
fraudulent,17,3.653597116470337,38.613313119298795,6.786815166473389,3.465174913406372,0.49532002210617065,0.582660973072052,0.6290665864944458,2.1219449043273926,68.56152296066284,310.354,43
fraudulent,18,8.486371994018555,4848.244666647726,4.1479644775390625,4.832774877548218,0.03035988286137581,0.07513344287872314,0.1063103973865509,2.253491811454296,68.07766854763031,310.354,43
fraudulent,19,3.156559680306259e-09,1.0000000031565597,11.762210845947266,-8.486371990861995,1.0,1.0,1.0,1.476458340883255,92.70029211044312,310.354,43
fraudulent,20,4.066120147705078,58.33021039316233,23.109050750732422,4.066120144548519,0.5847824811935425,0.7106773257255554,0.7256830334663391,5.38178189098835,120.57059359550476,332.016,44
fraudulent,21,1.7881138324737549,5.9781660030674155,7.738518714904785,-2.2780063152313232,0.8211709260940552,0.8313438296318054,0.8407180309295654,2.2201498225331306,58.07227265834808,332.016,44
fraudulent,22,1.2517428398132324,3.4964313701528353,15.033689498901367,-0.5363709926605225,0.8463422060012817,0.8974866271018982,0.9097793698310852,2.2316143848001957,60.29373013973236,332.016,44
