label,step,H,B,D,delta_H,C1,C5,C10,H_attn,S,gpu_power_w,gpu_temp_c
clean,21,,,,,,,,,,468.108,43
clean,22,,,,,,,,,,468.108,43
clean,23,,,,,,,,,,492.383,43
clean,24,,,,,,,,,,492.383,43
clean,25,,,,,,,,,,492.383,43
clean,26,1.8704007863998413,6.490897341417985,,,0.7612646818161011,0.8432735204696655,0.8753675818443298,2.231765546969005,85.4641442980085,492.383,43
clean,27,2.0203936100006104,7.541292677772226,1.5911145210266113,0.14999282360076904,0.6063029170036316,0.8562712073326111,0.9098207354545593,2.2154189263071333,83.13596752711705,492.383,43
clean,28,,,,,,,,,,492.383,43
clean,29,1.2807652950286865,3.5993932695736146,,,0.8344346284866333,0.9017816185951233,0.9257802963256836,2.2935723066329956,81.89621816362653,492.383,43
clean,30,1.8543999195098877,6.387863867786245,2.2684500217437744,0.5736346244812012,0.6710919141769409,0.8614464402198792,0.922589898109436,2.239804740462984,82.51395429883685,496.46,43
clean,31,4.054637908935547,57.66427949518336,1.0609043836593628,2.200237989425659,0.37619027495384216,0.6219837665557861,0.6775128245353699,2.2682868582861766,85.33015482766288,496.46,43
clean,32,,,,,,,,,,496.46,43
clean,33,,,,,,,,,,496.46,43
clean,34,,,,,,,,,,496.46,43
clean,35,,,,,,,,,,496.46,43
clean,36,,,,,,,,,,496.46,43
clean,37,,,,,,,,,,496.46,43
clean,38,,,,,,,,,,496.904,43
clean,39,,,,,,,,,,496.904,43
clean,40,,,,,,,,,,496.904,43
clean,41,,,,,,,,,,496.904,43
clean,42,,,,,,,,,,496.904,43
clean,43,,,,,,,,,,496.904,43
clean,44,,,,,,,,,,496.904,43
clean,45,,,,,,,,,,498.522,44
clean,46,,,,,,,,,,498.522,44
clean,47,,,,,,,,,,498.522,44
clean,48,,,,,,,,,,498.522,44
clean,49,,,,,,,,,,498.522,44
