label,step,H,B,D,delta_H,C1,C5,C10,H_attn,S,gpu_power_w,gpu_temp_c
fraudulent,0,,,,,,,,,,286.327,39
fraudulent,1,,,,,,,,,,286.327,39
fraudulent,2,,,,,,,,,,286.327,39
fraudulent,3,,,,,,,,,,286.327,39
fraudulent,4,,,,,,,,,,286.327,39
fraudulent,5,,,,,,,,,,286.327,39
fraudulent,6,4.229862689971924,68.70779725653655,,,0.4481305778026581,0.5404794812202454,0.6093194484710693,2.0151867994240353,87.89288084847587,286.327,39
fraudulent,7,,,,,,,,,,284.021,41
fraudulent,8,,,,,,,,,,284.021,41
fraudulent,9,,,,,,,,,,284.021,41
fraudulent,10,,,,,,,,,,284.021,41
fraudulent,11,,,,,,,,,,284.021,41
fraudulent,12,5.292723178863525,198.88428612917687,,,0.2599875330924988,0.4201560616493225,0.4935210943222046,2.063276605946677,82.40262876238141,284.021,41
fraudulent,13,,,,,,,,,,284.021,41
fraudulent,14,,,,,,,,,,283.663,41
fraudulent,15,5.802890300750732,331.25560594034783,,,0.19980917870998383,0.38813263177871704,0.4438718557357788,2.027890605585916,78.96485246930804,283.663,42
fraudulent,16,,,,,,,,,,283.663,42
fraudulent,17,,,,,,,,,,283.663,42
fraudulent,18,6.424582481384277,616.8232285919468,,,0.15384507179260254,0.2981100082397461,0.35992535948753357,2.0533223875931332,78.08272068841117,283.663,42
fraudulent,19,,,,,,,,,,283.663,42
fraudulent,20,,,,,,,,,,283.663,42
fraudulent,21,6.710535049438477,821.0098027870681,,,0.10576579719781876,0.25857675075531006,0.3226463496685028,2.086562820843288,77.69492421831403,283.663,42
fraudulent,22,4.639279365539551,103.46975683778662,0.3748033940792084,-2.071255683898926,0.36209556460380554,0.5429080724716187,0.5950459241867065,2.153706286634718,78.62266595023019,286.147,42
fraudulent,23,5.328500747680664,206.1287034401051,0.05647340416908264,0.6892213821411133,0.2715451419353485,0.4614778757095337,0.5121101140975952,2.1953242932047163,78.87509291512626,286.147,42
fraudulent,24,5.1585307121276855,173.9087457843735,0.02255634218454361,-0.16997003555297852,0.28192266821861267,0.47728583216667175,0.5328349471092224,2.2528337240219116,79.99831581115723,286.147,42
fraudulent,25,5.389719009399414,219.14180011586708,0.40310433506965637,0.23118829727172852,0.28124570846557617,0.42652422189712524,0.4860319197177887,2.2343373468944003,82.73327473231724,286.147,42
fraudulent,26,,,,,,,,,,286.147,42
fraudulent,27,,,,,,,,,,286.147,42
fraudulent,28,5.610752105712891,273.3497486197696,,,0.2718389332294464,0.4140947461128235,0.4714511036872864,2.1905655520302907,80.97335502079555,286.147,42
fraudulent,29,4.1666412353515625,64.49845276352238,0.12400798499584198,-1.4441108703613281,0.45249107480049133,0.5991836786270142,0.6449297070503235,2.2177499532699585,82.95920358385358,317.361,43
fraudulent,30,5.520201206207275,249.68527036217338,0.09784608334302902,1.353559970855713,0.2726258933544159,0.4197966158390045,0.4828038513660431,2.256305515766144,82.19670036860875,317.361,43
fraudulent,31,4.868676662445068,130.14857239306463,0.05808306112885475,-0.651524543762207,0.33607715368270874,0.49631765484809875,0.5612910985946655,2.2488274361406053,83.15213067190987,317.361,43
fraudulent,32,5.792512893676758,327.8358066864114,0.5510768890380859,0.9238362312316895,0.21174950897693634,0.3670797646045685,0.43235379457473755,2.2787217668124606,85.09144415174212,317.361,43
fraudulent,33,,,,,,,,,,317.361,43
fraudulent,34,5.910869598388672,369.02692113646043,,,0.11747922748327255,0.3696020543575287,0.4390075206756592,2.1787023672035764,86.12037249973842,317.361,43
fraudulent,35,,,,,,,,,,317.361,43
fraudulent,36,3.546781301498413,34.70144405477894,,,0.578923225402832,0.6604084968566895,0.6975700855255127,2.284193196466991,85.59306117466518,317.361,43
fraudulent,37,2.2289023399353027,9.289663588339028,0.5508598685264587,-1.3178789615631104,0.5587469935417175,0.8436518311500549,0.8709084391593933,2.169552117586136,88.95430769239154,349.247,42
fraudulent,38,2.169618606567383,8.754944325639887,0.02838616631925106,-0.05928373336791992,0.6121698021888733,0.8497620224952698,0.8777170181274414,2.271749270813806,85.72688579559326,349.247,42
fraudulent,39,1.596182942390442,4.934162451087967,0.07431404292583466,-0.5734356641769409,0.769864559173584,0.8865736722946167,0.9096505641937256,2.3211172819137573,85.64342335292271,349.247,42
fraudulent,40,1.1856670379638672,3.2728692215347195,0.02252890169620514,-0.4105159044265747,0.8461519479751587,0.9166957139968872,0.9351821541786194,2.348477691411972,85.82605048588344,349.247,42
fraudulent,41,0.9287241101264954,2.531277485104108,0.008147000335156918,-0.2569429278373718,0.8830390572547913,0.9372037053108215,0.9528813362121582,2.3475654338087355,87.32633604322162,349.247,42
fraudulent,42,0.8747650980949402,2.3983118597690183,0.0008824943797662854,-0.053959012031555176,0.8912994265556335,0.9411933422088623,0.9558692574501038,2.378006475312369,88.0446378162929,349.247,42
fraudulent,43,0.8556419014930725,2.352884215831476,0.0001850617554737255,-0.019123196601867676,0.8941617608070374,0.9424095749855042,0.9568125605583191,2.383966305426189,89.35032190595355,349.247,42
fraudulent,44,0.7454769015312195,2.107446239703905,0.0023509978782385588,-0.11016499996185303,0.9082262516021729,0.950898289680481,0.9640167355537415,2.3655297671045576,90.96354498182025,375.634,43
fraudulent,45,0.8029613494873047,2.232141301161598,0.0014732155250385404,0.057484447956085205,0.9042093753814697,0.9438605308532715,0.9577782154083252,2.387269450085504,91.73061466217041,375.634,43
fraudulent,46,0.6611877679824829,1.9370917841256299,0.0024531297385692596,-0.14177358150482178,0.9216607809066772,0.9556862711906433,0.9670300483703613,2.4124113661902293,92.17508247920445,375.634,43
fraudulent,47,0.5791812539100647,1.784576717236189,0.0014260823372751474,-0.08200651407241821,0.9333255290985107,0.9624454379081726,0.971261203289032,2.4254358453410014,92.59414890834263,375.634,43
fraudulent,48,0.5027846097946167,1.6533187141714387,0.0009060983429662883,-0.076396644115448,0.9413213729858398,0.9692113399505615,0.9770947694778442,2.435894480773381,93.21135112217495,375.634,43
fraudulent,49,0.48004722595214844,1.6161507246474658,0.00015700672520324588,-0.02273738384246826,0.9441365003585815,0.9708947539329529,0.9785423278808594,2.441545673779079,93.9562748500279,375.634,43
clean,0,,,,,,,,,,375.634,43
clean,1,,,,,,,,,,407.402,44
clean,2,,,,,,,,,,407.402,44
clean,3,,,,,,,,,,407.402,44
clean,4,,,,,,,,,,407.402,44
clean,5,,,,,,,,,,407.402,44
clean,6,,,,,,,,,,407.402,44
clean,7,,,,,,,,,,407.402,44
clean,8,,,,,,,,,,407.402,44
clean,9,5.474952220916748,238.6390647025281,,,0.3160528242588043,0.42582106590270996,0.4871900975704193,1.920384705066681,90.69963005610875,436.391,43
clean,10,,,,,,,,,,436.391,43
clean,11,,,,,,,,,,436.391,43
clean,12,,,,,,,,,,436.391,43
clean,13,,,,,,,,,,436.391,43
clean,14,,,,,,,,,,436.391,43
clean,15,,,,,,,,,,436.391,43
clean,16,6.2628068923950195,524.6896224298505,,,0.13915322721004486,0.345919668674469,0.41626226902008057,1.9747420719691686,85.30701337541852,436.391,43
clean,17,,,,,,,,,,470.842,44
clean,18,,,,,,,,,,470.842,44
clean,19,,,,,,,,,,470.842,44
clean,20,,,,,,,,,,470.842,44
clean,21,,,,,,,,,,470.842,44
clean,22,5.324349403381348,205.27476594280623,,,0.3173990845680237,0.4703313112258911,0.5299967527389526,2.0030259447438374,85.06433568681989,470.842,44
clean,23,6.093510627746582,442.9738007364907,0.16451388597488403,0.7691612243652344,0.14401653409004211,0.3695237338542938,0.44047391414642334,2.052321195602417,85.41589532579694,470.842,44
clean,24,,,,,,,,,,494.505,43
clean,25,,,,,,,,,,494.505,43
clean,26,6.167599678039551,477.0396819216171,,,0.1952032744884491,0.3548671305179596,0.4297691881656647,2.0318597512585774,83.0610134942191,494.505,43
clean,27,3.7706944942474365,43.410202505341246,0.34854644536972046,-2.3969051837921143,0.5238609910011292,0.6562350988388062,0.6949058771133423,2.076350454773222,85.85545703342983,494.505,43
clean,28,,,,,,,,,,494.505,43
clean,29,4.78755521774292,120.00761723705422,,,0.4078165590763092,0.5339372754096985,0.5890083312988281,2.0615202401365553,86.8986782346453,494.505,43
clean,30,6.165401458740234,475.9921958101726,0.33235877752304077,1.3778462409973145,0.12916341423988342,0.35161954164505005,0.4255065321922302,2.129767268896103,86.6392513002668,494.505,43
clean,31,,,,,,,,,,507.294,44
clean,32,,,,,,,,,,507.294,44
clean,33,5.959553241729736,387.4369948855068,,,0.2404138296842575,0.38694751262664795,0.454865962266922,2.066440714257104,86.4618752343314,507.294,44
clean,34,3.5981523990631104,36.530677939379395,0.2954951524734497,-2.361400842666626,0.5673248767852783,0.669036865234375,0.7050831913948059,2.101142393691199,89.455062185015,507.294,44
clean,35,3.038238525390625,20.8684515932159,0.026132579892873764,-0.5599138736724854,0.6470134258270264,0.7256309986114502,0.758856475353241,2.111150839499065,88.67501068115234,507.294,44
clean,36,4.407373905181885,82.05369952473745,0.08057332038879395,1.3691353797912598,0.4709375500679016,0.5735124349594116,0.6258671283721924,2.1097832918167114,89.3324864251273,507.294,44
clean,37,6.286036491394043,537.0206195232009,0.4462912678718567,1.8786625862121582,0.09989705681800842,0.3266638219356537,0.40506941080093384,2.1868124093328203,88.32196998596191,507.294,44
clean,38,,,,,,,,,,507.294,44
clean,39,,,,,,,,,,508.08,43
clean,40,5.266042232513428,193.64802992194512,,,0.34414607286453247,0.4780545234680176,0.5347158312797546,2.097370837415968,90.06562450953892,508.08,43
clean,41,2.9553332328796387,19.208122431427054,0.239080011844635,-2.310708999633789,0.6569036245346069,0.7367447018623352,0.765210747718811,2.121176174708775,93.51590469905308,508.08,43
