label,step,H,B,D,delta_H,C1,C5,C10,H_attn,S,gpu_power_w,gpu_temp_c
fraudulent,0,5.032078148466724e-17,1.0,,,1.0,1.0,1.0,2.361247034299941,87.03611837114606,311.622,39
fraudulent,1,2.211240612837173e-08,1.0000000221124064,6.596397650326935e-09,2.211240607805095e-08,1.0,1.0,1.0,2.073525218736558,106.0390027364095,295.285,39
fraudulent,2,0.22854524850845337,1.2567703908309975,1.0360748767852783,0.22854522639604724,0.9398096799850464,0.9999632239341736,0.9999859929084778,2.021474071911403,102.49075317382812,295.285,39
fraudulent,3,0.09587156027555466,1.1006176918822106,0.022094085812568665,-0.1326736882328987,0.9814549088478088,0.9998874068260193,0.9999639391899109,1.8801457598095848,98.27557827177502,295.285,39
fraudulent,4,0.005931193009018898,1.0059488173615236,0.018079569563269615,-0.08994036726653576,0.9994243383407593,0.9998995661735535,0.9999685287475586,1.8025107213429041,93.82613082159133,295.285,39
fraudulent,5,0.02644626796245575,1.026799073773021,0.004089234862476587,0.02051507495343685,0.9967553019523621,0.999684751033783,0.9998960494995117,1.784604753766741,90.89326522463844,297.457,40
fraudulent,6,0.09037280082702637,1.0945822688269569,0.009091408923268318,0.06392653286457062,0.9865893125534058,0.9985198378562927,0.9994796514511108,1.7689123011770702,89.59213919866653,297.457,40
fraudulent,7,0.2537917494773865,1.2889033615184684,0.04424837604165077,0.1634189486503601,0.9450311660766602,0.9974333047866821,0.9988528490066528,1.7610593352999007,88.41893423171271,297.457,40
fraudulent,8,0.2790087163448334,1.3218188652483638,0.000509391538798809,0.0252169668674469,0.938107967376709,0.9969428181648254,0.9986159205436707,1.7775549179031735,87.58813640049526,297.457,40
fraudulent,9,0.22247740626335144,1.2491675959681217,0.003140806220471859,-0.056531310081481934,0.955061137676239,0.997511088848114,0.9988517761230469,1.787455399831136,86.88623873392741,300.334,41
fraudulent,10,0.20796309411525726,1.2311677313760117,0.00116653461009264,-0.014514312148094177,0.9593584537506104,0.9976537823677063,0.9989232420921326,1.7772075221652077,86.10611515953427,300.334,41
fraudulent,11,0.2450311779975891,1.277661147500083,0.004455102141946554,0.03706808388233185,0.9558311104774475,0.9946886301040649,0.9980573058128357,1.769217116492135,85.84370004563104,300.334,41
fraudulent,12,0.2941989600658417,1.342050891639882,0.0023994585499167442,0.049167782068252563,0.946516215801239,0.9925572276115417,0.9974231123924255,1.764732457342602,85.73197864350819,300.334,41
fraudulent,13,0.27789804339408875,1.3203515717813676,0.0012610964477062225,-0.01630091667175293,0.950981080532074,0.9931085705757141,0.9973539113998413,1.7766195308594477,86.0465148744129,299.123,41
fraudulent,14,0.3142692446708679,1.3692583524356516,0.0018585794605314732,0.036371201276779175,0.94448322057724,0.9922534823417664,0.9968653321266174,1.7901462742260523,86.30027344113304,299.123,41
fraudulent,15,0.3139941096305847,1.3688816733048863,0.0003510899841785431,-0.0002751350402832031,0.9456039071083069,0.99189293384552,0.9967890977859497,1.8030534727232796,86.61224011012486,299.123,41
fraudulent,16,0.30934688448905945,1.3625349307700558,0.0011862569954246283,-0.0046472251415252686,0.9477859139442444,0.9915853142738342,0.9966129064559937,1.8181938500631423,87.06071562994094,299.123,41
fraudulent,17,0.3472021222114563,1.4151027201577417,0.0013290937058627605,0.03785523772239685,0.940044105052948,0.9895967841148376,0.9961593747138977,1.833027944678352,87.41962623596191,304.31,41
fraudulent,18,0.3050161600112915,1.3566469262587304,0.0019304188899695873,-0.042185962200164795,0.9492098689079285,0.9915117025375366,0.9967142343521118,1.8480027814706166,87.89880643572126,304.31,41
fraudulent,19,0.3513087034225464,1.4209259029030141,0.0035396581515669823,0.04629254341125488,0.9397795796394348,0.9893431067466736,0.9959728717803955,1.861991096110571,88.26898629324776,304.31,41
fraudulent,20,0.40223556756973267,1.495163503227242,0.0024054902605712414,0.05092686414718628,0.9293931722640991,0.9868934750556946,0.9942415952682495,1.880293641771589,88.93005698067802,304.31,41
fraudulent,21,0.44489097595214844,1.5603200741487302,0.0010179061209782958,0.04265540838241577,0.9231265187263489,0.9831518530845642,0.9918540716171265,1.901319926693326,89.53307115463983,313.533,42
fraudulent,22,0.5745002031326294,1.7762425445676602,0.004862259142100811,0.12960922718048096,0.8998816013336182,0.9740718603134155,0.986423909664154,1.9211113623210363,90.30353273664203,313.533,42
fraudulent,23,0.6721689701080322,1.9584806030812727,0.0027577634900808334,0.09766876697540283,0.8799439668655396,0.966775119304657,0.9827471971511841,1.9316671121688116,91.05563236418224,313.533,42
fraudulent,24,0.7758690118789673,2.1724792173594896,0.002813861705362797,0.10370004177093506,0.8625999689102173,0.9566372036933899,0.9771929979324341,1.9472535791851224,91.7274352482387,313.533,42
fraudulent,25,0.8781188130378723,2.4063686165723133,0.0025738119147717953,0.10224980115890503,0.8436132073402405,0.9479566812515259,0.9717496037483215,1.9594921129090446,92.4905487242199,335.222,42
fraudulent,26,0.9343923926353455,2.545666222186198,0.0013853549025952816,0.056273579597473145,0.8354078531265259,0.9419658780097961,0.9660505652427673,1.9728558773086184,93.10067894345238,335.222,42
fraudulent,27,1.0611488819122314,2.8896889943225528,0.003817131742835045,0.126756489276886,0.807410478591919,0.9311820268630981,0.9590869545936584,1.9848773025331043,93.87815212068104,335.222,42
fraudulent,28,1.0500320196151733,2.857742620417191,0.003743652254343033,-0.011116862297058105,0.8205494284629822,0.9261890649795532,0.9553216695785522,1.9953093897728693,94.50683548336937,335.222,42
fraudulent,29,1.1571158170700073,3.1807461800148498,0.002479635179042816,0.10708379745483398,0.7954503893852234,0.9174694418907166,0.9505914449691772,2.005325828279768,95.157714117141,357.208,42
fraudulent,30,1.1974759101867676,3.311747216821484,0.0006592236459255219,0.040360093116760254,0.7863170504570007,0.913628101348877,0.9483301043510437,2.0192229946454368,95.87365931556339,357.208,42
fraudulent,31,1.1706351041793823,3.224039589463911,0.0003485199995338917,-0.026840806007385254,0.7912399172782898,0.9171615242958069,0.9501082301139832,2.0330610360418047,96.62003462655204,357.208,42
fraudulent,32,1.175391674041748,3.2394114887843775,0.0007051504217088223,0.004756569862365723,0.795939028263092,0.9138924479484558,0.9471867680549622,2.045833491143726,97.21424102783203,357.208,42
fraudulent,33,1.2436647415161133,3.4683006282786644,0.0010319482535123825,0.06827306747436523,0.780137300491333,0.9083743095397949,0.9431065320968628,2.0581989032881602,97.94207800002326,382.763,42
fraudulent,34,1.2439368963241577,3.4692446714275076,0.0003203303785994649,0.0002721548080444336,0.7822622060775757,0.9083989262580872,0.9417125582695007,2.0663940878141496,98.6750062306722,382.763,42
fraudulent,35,1.4207050800323486,4.140038469866554,0.004338156431913376,0.17676818370819092,0.7494691610336304,0.8883545398712158,0.929188072681427,2.0772115730103993,99.36639486040387,382.763,42
fraudulent,36,1.4379053115844727,4.211864027516066,0.000681314617395401,0.017200231552124023,0.7521882653236389,0.8836902379989624,0.9256864786148071,2.0864343416123163,100.05146834963844,382.763,42
fraudulent,37,1.4841389656066895,4.41116561182731,0.0013588601723313332,0.0462336540222168,0.7399077415466309,0.8796467781066895,0.9228417873382568,2.093383042585282,100.72435070219494,406.064,42
fraudulent,38,1.5028555393218994,4.494504999192803,0.0016284314915537834,0.01871657371520996,0.7423620820045471,0.8762006759643555,0.9192555546760559,2.108496504170554,101.40208108084542,406.064,42
fraudulent,39,1.6385526657104492,5.147713655491268,0.0030693355947732925,0.1356971263885498,0.7116819620132446,0.862221360206604,0.9100873470306396,2.118722839014871,102.10623041788737,406.064,42
fraudulent,40,1.7084317207336426,5.520297317661164,0.0012104092165827751,0.06987905502319336,0.6989893317222595,0.8539802432060242,0.9028958082199097,2.127793868382772,102.67863618759881,406.064,42
fraudulent,41,1.8143839836120605,6.137294338836922,0.001913649495691061,0.10595226287841797,0.6797417998313904,0.8426695466041565,0.8939875364303589,2.1292580422900973,103.36508205958775,425.642,42
fraudulent,42,1.996448278427124,7.362858779312835,0.003071324899792671,0.18206429481506348,0.6555854678153992,0.8191632032394409,0.8734039664268494,2.136937595549084,104.03553299676804,425.642,42
fraudulent,43,2.073391914367676,7.951749078705509,0.0008493266068398952,0.07694363594055176,0.6465924382209778,0.8103684782981873,0.8648274540901184,2.1423989619527544,104.74166361490886,425.642,42
fraudulent,44,2.334831714630127,10.3277217786415,0.005441831424832344,0.26143980026245117,0.5999272465705872,0.7773932814598083,0.8390693664550781,2.1476582345508395,105.287841070266,425.642,42
fraudulent,45,2.4688470363616943,11.808823855229484,0.0013740798458456993,0.13401532173156738,0.5819253325462341,0.7601825594902039,0.8224157094955444,2.157577551546551,105.96325883411225,427.732,42
fraudulent,46,2.492006778717041,12.085504735266822,0.0008982466533780098,0.02315974235534668,0.5832694172859192,0.7536412477493286,0.8166312575340271,2.1604772181737992,106.63237417311896,427.732,42
fraudulent,47,2.322451591491699,10.200651507061082,0.003366393968462944,-0.1695551872253418,0.6053661704063416,0.7726668119430542,0.8341764807701111,2.16393248240153,107.36766015915643,427.732,42
fraudulent,48,2.225614070892334,9.259166843372466,0.002181634772568941,-0.09683752059936523,0.6108748316764832,0.784228503704071,0.8445852994918823,2.168795469261351,107.98663593473889,424.826,42
fraudulent,49,2.1866955757141113,8.905736108572562,0.0007523782551288605,-0.038918495178222656,0.6203359961509705,0.7887547612190247,0.8473430275917053,2.1759136546225775,108.65013731093634,424.826,42
clean,0,0.446120023727417,1.5622389610248433,,,0.848460853099823,0.9999894499778748,1.0,2.3212630095936,86.18158249627976,424.826,42
clean,1,0.6652084589004517,1.9448959099448113,26.965810775756836,0.21908843517303467,0.6222894191741943,0.9999995231628418,0.9999999403953552,1.9666889678864252,101.4652722676595,421.99,42
clean,2,0.7138988971710205,2.041937061279064,26.917116165161133,0.04869043827056885,0.6654927134513855,0.9999908804893494,0.9999994039535522,1.9346209168434143,97.8724000113351,421.99,42
clean,3,1.7192001342773438,5.580063377353328,25.89111328125,1.0053012371063232,0.4903375208377838,0.8771197199821472,0.9823732376098633,1.8913230228991735,95.59785116286506,421.99,42
clean,4,1.3230180740356445,3.754736366272523,10.69924259185791,-0.3961820602416992,0.36763912439346313,0.9887557625770569,0.9999454021453857,1.6750819143794833,96.7753454844157,421.99,42
clean,5,0.9946717023849487,2.7038365324695706,25.857141494750977,-0.3283463716506958,0.48410680890083313,0.9999480247497559,0.999999463558197,1.6569916747865223,86.18628229413714,421.298,42
clean,6,0.7520368099212646,2.1213163375202306,11.508354187011719,-0.24263489246368408,0.7361218929290771,0.9999989867210388,0.9999997615814209,1.7134680577686854,82.75324385506767,421.298,42
clean,7,0.04644367843866348,1.047539078370589,21.68336296081543,-0.7055931314826012,0.9940922260284424,0.9991875290870667,0.9997866749763489,1.606380881298156,84.71599524361747,421.298,42
clean,8,0.06573501229286194,1.0679436877188262,7.141528129577637,0.019291333854198456,0.9928378462791443,0.9972044825553894,0.9980077743530273,1.7044053915001096,85.43833296639579,421.298,42
clean,9,0.8590470552444458,2.360909804772935,14.431890487670898,0.7933120429515839,0.5947703719139099,0.9987584352493286,0.9999244809150696,1.6927854432946159,87.35342634291877,420.487,42
clean,10,0.18917137384414673,1.2082479968453028,0.992416501045227,-0.6698756814002991,0.9605821371078491,0.9997690916061401,0.9999048709869385,1.6998628491447085,94.47119031633649,420.487,42
clean,11,1.1507548093795776,3.1605776432169113,16.624605178833008,0.9615834355354309,0.44191765785217285,1.0,1.0,1.7764145746117546,94.13816742669968,420.487,42
clean,12,5.564166940530413e-07,1.0000005564168488,27.63102149963379,-1.1507542529628836,1.0,1.0,1.0,2.0375689438411166,87.16250328790574,420.487,42
clean,13,7.047990493447287e-06,1.0000070480153307,27.631017684936523,6.491573799394246e-06,0.9999996423721313,1.0,1.0,1.8450027094000863,93.0692840757824,419.582,42
clean,14,0.28477561473846436,1.3294636825944348,22.795236587524414,0.2847685667479709,0.9320905804634094,0.9990295767784119,0.9997875690460205,1.7807285501843406,88.26542409261067,419.582,42
clean,15,1.0311979055404663,2.8044232575178887,14.176000595092773,0.746422290802002,0.5152170062065125,0.982993483543396,0.9999430775642395,1.6677593759128027,86.36467979067848,419.582,42
clean,16,0.23648609220981598,1.2667899372489635,17.987529754638672,-0.7947118133306503,0.9490109086036682,0.999998927116394,1.0,1.6452365545999437,93.83086195446197,419.582,42
clean,17,0.5310987234115601,1.700799991166068,27.099924087524414,0.2946126312017441,0.7772424221038818,0.9999992251396179,0.9999998211860657,1.674451389483043,95.30222338721866,417.568,42
clean,18,0.0017966110026463866,1.0017982258751483,1.5029453039169312,-0.5293021124089137,0.9998379945755005,0.9999879598617554,0.9999977946281433,1.6440270869504838,98.91460954575311,417.568,42
clean,19,8.405091553464242e-30,1.0,22.31266212463379,-0.0017966110026463866,1.0,1.0,1.0,1.731515462909426,92.27331488473075,417.568,42
clean,20,0.5942906141281128,1.8117452624989103,27.036727905273438,0.5942906141281128,0.7695725560188293,0.9990365505218506,0.9998531937599182,1.8762809009779067,82.75147292727516,417.568,42
clean,21,9.595553332796228e-32,1.0,15.386919975280762,-0.5942906141281128,1.0,1.0,1.0,1.9313020479111445,89.81062789190383,417.568,42
clean,22,0.26886221766471863,1.308474843906221,27.362159729003906,0.26886221766471863,0.9241160750389099,0.9999985694885254,0.9999997615814209,1.7771424197015309,89.79385212489537,418.331,42
clean,23,0.03932619094848633,1.0401097026925106,27.590229034423828,-0.2295360267162323,0.9940826892852783,0.999947726726532,0.9999984502792358,1.7735039464065008,85.79477936880929,418.331,42
clean,24,3.1649200536776334e-05,1.000031649701378,23.630901336669922,-0.03929454174794955,0.9999977350234985,1.0,1.0,1.7690309087435405,92.68125942775181,418.331,42
clean,25,1.2261906157107205e-08,1.0000000122619062,27.63102149963379,-3.163693863061923e-05,1.0,1.0,1.0,1.775721822466169,93.9952088310605,418.331,42
clean,26,0.0009466424235142767,1.0009470906308728,27.630077362060547,0.0009466301616081196,0.9999228715896606,0.999987781047821,0.999997079372406,1.7677082852238701,103.84975851149787,418.247,42
clean,27,3.7461885493881434e-19,1.0,12.000077247619629,-0.0009466424235142764,1.0,1.0,1.0,1.7218171812239147,101.02621587117513,418.247,42
clean,28,1.8675442420078467e-33,1.0,27.63102149963379,-3.7461885493881246e-19,1.0,1.0,1.0,1.898467378956931,89.17373530069987,418.247,42
clean,29,5.027906081522815e-05,1.0000502803248283,27.630971908569336,5.027906081522815e-05,0.9999963045120239,1.0,1.0,2.1253508925437927,91.92875671386719,414.904,42
clean,30,0.48334363102912903,1.6214870025359953,27.14767837524414,0.4832933519683138,0.8710977435112,0.9993758201599121,0.9999721050262451,1.985434161765235,102.65993881225586,414.904,42
clean,31,1.310988187789917,3.7098379179834393,19.069427490234375,0.827644556760788,0.46459904313087463,0.9641525745391846,0.9871495962142944,1.9510350965318226,97.81439090910412,414.904,42
clean,32,0.7014601826667786,2.016695302109113,13.208683967590332,-0.6095280051231384,0.8179380297660828,0.9972384572029114,0.9999445676803589,1.9037378373600187,94.58508845738002,414.904,42
clean,33,0.7465806603431702,2.109773636267638,21.258893966674805,0.0451204776763916,0.5548137426376343,0.9999926686286926,0.9999999403953552,1.8646823082651411,97.15818505060105,415.138,42
clean,34,0.02144843339920044,1.0216801044088877,27.589611053466797,-0.7251322269439697,0.9968253970146179,0.9999999403953552,1.0,1.8450728853543599,100.65330423627582,415.138,42
clean,35,6.255963671719655e-05,1.000062561593612,19.253149032592773,-0.021385873762483243,0.9999957084655762,0.999999463558197,0.9999997615814209,1.8812852984382993,105.3550198872884,415.138,42
clean,36,6.506016341186709e-22,1.0,27.63102149963379,-6.255963671719655e-05,1.0,1.0,1.0,1.9500102003415425,96.66607329958961,415.138,42
clean,37,0.10430435091257095,1.1099382142226948,27.526714324951172,0.10430435091257095,0.9801063537597656,0.9999824166297913,0.9999987483024597,2.0341641931306746,89.14336658659435,418.496,42
clean,38,8.143990901073862e-33,1.0,21.02009391784668,-0.10430435091257095,1.0,1.0,1.0,2.008524710223788,90.93174198695591,418.496,42
clean,39,0.026487313210964203,1.0268412198611148,27.604536056518555,0.026487313210964203,0.9959283471107483,1.0,1.0000001192092896,1.8992998883837746,93.3559957231794,418.496,42
clean,40,0.00027847758610732853,1.00027851636459,27.630741119384766,-0.026208835624856874,0.9999768733978271,0.9999997615814209,0.9999999403953552,1.909129948843093,91.76562772478376,418.496,42
clean,41,6.407816819124093e-17,1.0,25.125022888183594,-0.00027847758610726446,1.0,1.0,1.0,1.923662428344999,94.96620269048782,418.496,42
clean,42,0.19815853238105774,1.2191556541509605,27.432109832763672,0.19815853238105768,0.9662522077560425,0.995349645614624,0.9973325729370117,1.904253587836311,95.39603342328753,422.436,43
clean,43,0.023914283141493797,1.0242025227051912,3.7356204986572266,-0.17424424923956394,0.9965733885765076,0.99998939037323,0.9999966025352478,1.8888854753403437,117.10307911464146,422.436,43
clean,44,1.0781887057474083e-22,1.0,22.253433227539062,-0.023914283141493797,1.0,1.0,1.0,2.0395332858676003,94.49329285394577,422.436,43
clean,45,5.028655141359195e-05,1.0000502878158035,27.630971908569336,5.028655141359195e-05,0.9999963045120239,1.0,1.0,2.2121052685238065,101.19105175563267,422.436,43
clean,46,0.5065442323684692,1.6595462678212374,27.12447738647461,0.5064939458170556,0.8509548902511597,0.9996851086616516,0.9999836087226868,2.1130405323845998,108.78437205723354,427.867,43
clean,47,0.22160115838050842,1.2480734949287033,12.400123596191406,-0.2849430739879608,0.9542362689971924,0.9984965324401855,0.9995346665382385,2.1049490116891407,105.14338602338519,427.867,43
clean,48,0.33773869276046753,1.4017741618068795,17.216442108154297,0.1161375343799591,0.9214906096458435,0.9996877908706665,0.9999979138374329,2.0345249431473866,101.76767975943429,427.867,43
clean,49,0.04369203373789787,1.0446605851283044,21.92353630065918,-0.29404665902256966,0.9929293990135193,0.9999996423721313,1.0000001192092896,1.9971800361360823,103.29013570149739,429.67,43
